Date,Hour,HOEP,Market Demand,Ontario Demand
4/10/2018,14,31.3,16688,15460
4/10/2018,15,31.04,16640,15319
4/10/2018,16,33.95,16824,15586
4/10/2018,17,34.08,17436,16044
4/10/2018,18,35.52,17333,16119
4/10/2018,19,36.59,18067,16599
4/10/2018,20,34.52,18860,17162
4/10/2018,21,23.02,17766,16488
4/10/2018,22,10.3,17129,15432
4/10/2018,23,10.3,16279,14308
4/10/2018,24,14.37,15593,13638
4/11/2018,1,0.48,15499,13347
4/11/2018,2,3.02,15314,13150
4/11/2018,3,12.06,15321,13155
4/11/2018,4,4.15,15403,13217
4/11/2018,5,12.82,15792,13758
4/11/2018,6,30.04,16984,14983
4/11/2018,7,39.04,17736,16145
4/11/2018,8,38.78,17918,16104
4/11/2018,9,20.42,17562,15653
4/11/2018,10,13.34,17227,15280
4/11/2018,11,139.39,17762,15717
4/11/2018,12,24.73,17981,15793
4/11/2018,13,13.36,17904,15824
4/11/2018,14,25.6,17348,15751
4/11/2018,15,37.66,18141,16367
4/11/2018,16,37.87,18541,16889
4/11/2018,17,37.21,18357,17073
4/11/2018,18,32.09,17780,16701
4/11/2018,19,33.89,17877,16869
4/11/2018,20,48.92,18747,17358
4/11/2018,21,37.65,17964,16703
4/11/2018,22,28.91,16835,15647
4/11/2018,23,27.71,16251,14530
4/11/2018,24,47.1,15421,13782
4/12/2018,1,18.81,15058,13413
4/12/2018,2,15.15,14928,13145
4/12/2018,3,26.08,14680,13094
4/12/2018,4,20.31,15052,13237
4/12/2018,5,13.3,15797,13823
4/12/2018,6,12.71,16860,15050
4/12/2018,7,24.34,17447,16034
4/12/2018,8,24.64,18228,16434
4/12/2018,9,45.06,18424,16297
4/12/2018,10,19.76,18083,16289
4/12/2018,11,56.63,18565,16415
4/12/2018,12,14.85,17757,16213
4/12/2018,13,13.34,17468,16097
4/12/2018,14,27.66,17336,15938
4/12/2018,15,43.81,17447,15858
4/12/2018,16,27.18,17476,15789
4/12/2018,17,27.64,17234,15991
4/12/2018,18,14.35,17238,15905
4/12/2018,19,58.74,17585,16210
4/12/2018,20,104.92,18085,16714
4/12/2018,21,14.83,17306,16067
4/12/2018,22,25.78,16467,15062
4/12/2018,23,31.42,15685,14046
4/12/2018,24,88.46,15478,13621
4/13/2018,1,65.74,14764,13295
4/13/2018,2,50.95,14380,13054
4/13/2018,3,11.65,14031,12991
4/13/2018,4,3.52,14261,13113
4/13/2018,5,9.63,14588,13763
4/13/2018,6,30.97,15717,15011
4/13/2018,7,35.93,16984,16247
4/13/2018,8,36.47,17230,16477
4/13/2018,9,34.59,17249,16371
4/13/2018,10,36.15,16667,15904
4/13/2018,11,13.37,16624,15875
4/13/2018,12,28.78,16487,15637
4/13/2018,13,32.18,16343,15488
4/13/2018,14,33.52,16678,15641
4/13/2018,15,53.54,17074,15944
4/13/2018,16,52.24,17275,16316
4/13/2018,17,13.38,17166,16290
4/13/2018,18,23.06,16960,16228
4/13/2018,19,28.16,17257,16630
4/13/2018,20,26.43,17435,16817
4/13/2018,21,21.12,17125,16209
4/13/2018,22,22.23,15890,15061
4/13/2018,23,24.71,15432,14177
4/13/2018,24,21,15481,13560
4/14/2018,1,13.84,15511,13122
4/14/2018,2,9.72,15197,12644
4/14/2018,3,0,14724,12318
4/14/2018,4,0,14734,12224
4/14/2018,5,0,15126,12571
4/14/2018,6,0,15662,13111
4/14/2018,7,8.71,16315,13891
4/14/2018,8,15.5,17341,14726
4/14/2018,9,25,18290,15578
4/14/2018,10,48.73,18870,16233
4/14/2018,11,33.07,18826,16590
4/14/2018,12,71.62,18927,16784
4/14/2018,13,26.23,18534,16572
4/14/2018,14,14.31,18249,16392
4/14/2018,15,23.56,17985,16333
4/14/2018,16,58.62,18508,16755
4/14/2018,17,63.65,18751,16919
4/14/2018,18,47.18,18573,16820
4/14/2018,19,8.96,18001,16501
4/14/2018,20,28.68,18363,16718
4/14/2018,21,45.8,18060,16246
4/14/2018,22,52.7,17537,15464
4/14/2018,23,23.6,17040,14621
4/14/2018,24,11.95,16278,13949
4/15/2018,1,13.36,15851,13333
4/15/2018,2,7.58,15687,13224
4/15/2018,3,4.76,15624,13085
4/15/2018,4,0,15303,12941
4/15/2018,5,5.57,15757,13206
4/15/2018,6,79.88,16107,13595
4/15/2018,7,103.22,15884,13936
4/15/2018,8,41.68,16291,14621
4/15/2018,9,46.16,16617,15267
4/15/2018,10,34.03,16701,15538
4/15/2018,11,16.01,17219,16008
4/15/2018,12,48.29,17864,16544
4/15/2018,13,53.85,18149,16570
4/15/2018,14,34.77,18334,16368
4/15/2018,15,33.24,18184,16429
4/15/2018,16,60.83,18473,16833
4/15/2018,17,78.96,18991,17279
4/15/2018,18,30.56,18512,17209
4/15/2018,19,72.79,18117,17051
4/15/2018,20,46.27,17720,17150
4/15/2018,21,32.13,17039,16424
4/15/2018,22,32.02,16742,15686
4/15/2018,23,169.37,17125,15035
4/15/2018,24,148.9,16506,14401
4/16/2018,1,23.31,16113,14032
4/16/2018,2,120.32,15948,13732
4/16/2018,3,57.03,15767,13700
4/16/2018,4,100.87,15898,13897
4/16/2018,5,27.68,16204,14354
4/16/2018,6,33.39,16165,15362
4/16/2018,7,35.53,16995,16112
4/16/2018,8,35.32,17458,16515
4/16/2018,9,45.13,18282,17078
4/16/2018,10,90.51,19160,17289
4/16/2018,11,50.83,19115,17113
4/16/2018,12,45.08,18889,16920
4/16/2018,13,40.2,18676,16802
4/16/2018,14,45.06,18178,16574
4/16/2018,15,35.9,18408,16601
4/16/2018,16,35.52,18336,16666
4/16/2018,17,35.75,18554,17002
4/16/2018,18,35.47,18733,16951
4/16/2018,19,35.75,19194,17166
4/16/2018,20,36.42,19388,17540
4/16/2018,21,37.4,18661,16882
4/16/2018,22,25.3,17338,15800
4/16/2018,23,0.97,16676,14674
4/16/2018,24,0,15818,13886
4/17/2018,1,3.96,16193,13718
4/17/2018,2,0,15963,13406
4/17/2018,3,11.55,15782,13314
4/17/2018,4,0.08,15877,13411
4/17/2018,5,6.97,16474,13966
4/17/2018,6,15.47,17512,15136
4/17/2018,7,50.13,18613,16400
4/17/2018,8,49.44,18960,16701
4/17/2018,9,45.01,18565,16530
4/17/2018,10,44.09,18274,16337
4/17/2018,11,44.02,18458,16284
4/17/2018,12,30.14,18269,16066
4/17/2018,13,20.21,17801,15910
4/17/2018,14,13.34,17788,15694
4/17/2018,15,13.35,17832,15659
4/17/2018,16,42.27,18296,16121
4/17/2018,17,44.06,18808,16543
4/17/2018,18,44.69,19060,16839
4/17/2018,19,44.39,19271,17076
4/17/2018,20,89.51,19707,17589
4/17/2018,21,43.16,18721,16952
4/17/2018,22,27.23,17205,15855
4/17/2018,23,34.49,16070,14721
4/17/2018,24,16.15,15675,14141
4/18/2018,1,91.95,16074,13866
4/18/2018,2,27.53,15687,13371
4/18/2018,3,9.66,15426,13438
4/18/2018,4,7.31,15613,13522
4/18/2018,5,25.12,16399,14207
4/18/2018,6,64,17329,15406
4/18/2018,7,138.32,18464,16464
4/18/2018,8,117.64,18395,16505
4/18/2018,9,56.64,17827,16144
4/18/2018,10,49.25,17249,15888
4/18/2018,11,47.31,17296,15979
4/18/2018,12,48.54,17188,15882
4/18/2018,13,47.32,16974,15764
4/18/2018,14,47.25,16839,15602
4/18/2018,15,55.2,17024,15628
4/18/2018,16,76.3,17416,15986
4/18/2018,17,47.45,17438,16304
4/18/2018,18,51.82,17448,16309
4/18/2018,19,72.9,17895,16829
4/18/2018,20,94.94,18442,17360
4/18/2018,21,54.84,17519,16606
4/18/2018,22,53.57,16597,15688
4/18/2018,23,23.46,15535,14605
4/18/2018,24,40.69,15072,13839
4/19/2018,1,14.41,15176,13495
4/19/2018,2,17.05,15139,13285
4/19/2018,3,32.89,15449,13191
4/19/2018,4,11.14,15483,13462
4/19/2018,5,28.17,15725,13971
4/19/2018,6,64.04,16578,15204
4/19/2018,7,90.13,17711,16447
4/19/2018,8,45.41,17592,16343
4/19/2018,9,53.51,17668,16028
4/19/2018,10,49.85,17999,15944
4/19/2018,11,39.13,17938,15746
4/19/2018,12,14.36,17499,15410
4/19/2018,13,91.79,17579,15274
4/19/2018,14,89.03,17604,15200
4/19/2018,15,14.4,17498,15161
4/19/2018,16,31.71,17493,15441
4/19/2018,17,23.86,17786,15711
4/19/2018,18,16.46,17621,15781
4/19/2018,19,43.02,18374,16460
4/19/2018,20,68.46,18914,17233
4/19/2018,21,59.88,18649,16965
4/19/2018,22,42.98,17223,15773
4/19/2018,23,32.55,16057,14729
4/19/2018,24,17.13,15231,13929
4/20/2018,1,24.78,15630,13697
4/20/2018,2,31.33,15151,13410
4/20/2018,3,34.47,15063,13396
4/20/2018,4,43.98,15177,13481
4/20/2018,5,39.19,15428,14034
4/20/2018,6,50.26,16875,15263
4/20/2018,7,50.62,17939,16248
4/20/2018,8,62.16,17803,16080
4/20/2018,9,44.1,17016,15420
4/20/2018,10,45.83,16619,14934
4/20/2018,11,43.26,16174,14641
4/20/2018,12,40.77,16504,14599
4/20/2018,13,35.71,16102,14397
4/20/2018,14,26.37,15715,14103
4/20/2018,15,25,15438,13915
4/20/2018,16,27.49,15644,14152
4/20/2018,17,41.31,15911,14492
4/20/2018,18,23.18,16330,14822
4/20/2018,19,26.88,16745,15426
4/20/2018,20,43.57,17421,16082
4/20/2018,21,46.23,16912,15945
4/20/2018,22,45.34,16129,15183
4/20/2018,23,44.08,15117,14132
4/20/2018,24,51.79,14821,13382
4/21/2018,1,75.44,14555,12947
4/21/2018,2,101.62,14389,12730
4/21/2018,3,99.85,14203,12633
4/21/2018,4,55.41,14110,12669
4/21/2018,5,31.1,14316,12908
4/21/2018,6,32.74,14529,13374
4/21/2018,7,14.34,15082,13738
4/21/2018,8,14.36,15758,13930
4/21/2018,9,36.21,15753,13801
4/21/2018,10,42.51,15389,13459
4/21/2018,11,34.2,15044,13293
4/21/2018,12,28.31,14867,13163
4/21/2018,13,34.79,14269,12791
4/21/2018,14,26.6,14342,12605
4/21/2018,15,34.83,14343,12551
4/21/2018,16,26.99,14501,12791
4/21/2018,17,28.87,14802,13270
4/21/2018,18,12.74,14820,13619
4/21/2018,19,13.34,15372,14034
4/21/2018,20,40.29,15749,14531
4/21/2018,21,30.99,15797,14473
4/21/2018,22,24.81,15530,13940
4/21/2018,23,50.72,15100,13253
4/21/2018,24,50.7,14570,12679
4/22/2018,1,13.38,14283,12225
4/22/2018,2,13.34,13971,12117
4/22/2018,3,13.38,13958,12031
4/22/2018,4,19.46,14403,12169
4/22/2018,5,25.08,14501,12295
4/22/2018,6,20.86,14580,12498
4/22/2018,7,13.35,14888,12799
4/22/2018,8,9.55,14831,12864
4/22/2018,9,13.34,14536,12729
4/22/2018,10,12.01,14273,12580
4/22/2018,11,13.34,14045,12311
4/22/2018,12,25.41,14042,12309
4/22/2018,13,8.4,14070,12116
4/22/2018,14,6.14,13836,11957
4/22/2018,15,5.87,13766,11992
4/22/2018,16,6.56,14051,12364
4/22/2018,17,6.06,14767,13030
4/22/2018,18,8.05,15337,13625
4/22/2018,19,10.91,15885,14124
4/22/2018,20,38.96,16539,14644
4/22/2018,21,19.47,16012,14492
4/22/2018,22,5.74,15191,13454
4/22/2018,23,9.38,14333,12545
4/22/2018,24,8.24,14288,12072
4/23/2018,1,0,14217,11686
4/23/2018,2,0,14124,11530
4/23/2018,3,0,13922,11497
4/23/2018,4,0,14238,11720
4/23/2018,5,3.17,14801,12388
4/23/2018,6,5.76,16123,13711
4/23/2018,7,1.98,17056,14826
4/23/2018,8,13.17,16968,14705
4/23/2018,9,15.99,16761,14302
4/23/2018,10,12.44,16417,14064
4/23/2018,11,13.19,16187,13995
4/23/2018,12,8.6,16021,13985
4/23/2018,13,5.58,15815,13671
4/23/2018,14,9.17,15946,13598
4/23/2018,15,9.87,16003,13622
4/23/2018,16,28.64,16357,13938
4/23/2018,17,31.37,16813,14562
4/23/2018,18,33.12,16889,14797
4/23/2018,19,24.44,16988,15110
4/23/2018,20,32.28,17500,15562
4/23/2018,21,27.89,16949,15268
4/23/2018,22,33.99,15774,14260
4/23/2018,23,25.08,14903,13150
4/23/2018,24,30.49,14396,12356
4/24/2018,1,0.38,14152,12092
4/24/2018,2,4.68,13859,11782
4/24/2018,3,6.94,13694,11657
4/24/2018,4,4.16,13957,11723
4/24/2018,5,4.75,14422,12350
4/24/2018,6,9.16,15625,13485
4/24/2018,7,16.04,16444,14430
4/24/2018,8,22.6,16752,14756
4/24/2018,9,23.47,16470,14779
4/24/2018,10,33.95,15791,14432
4/24/2018,11,25.71,15859,14567
4/24/2018,12,34.33,16525,14639
4/24/2018,13,33.9,16413,14695
4/24/2018,14,30.37,16479,14623
4/24/2018,15,16.75,16200,14518
4/24/2018,16,42.89,16635,15146
4/24/2018,17,46.2,17012,15602
4/24/2018,18,34.07,16935,15410
4/24/2018,19,22.92,16932,15615
4/24/2018,20,27.11,17199,15881
4/24/2018,21,10.86,16680,15346
4/24/2018,22,18.23,15689,14186
4/24/2018,23,20.52,14918,13180
4/24/2018,24,13.36,14719,12546
4/25/2018,1,5.39,14332,12116
4/25/2018,2,1.51,14164,11917
4/25/2018,3,8.18,13943,11773
4/25/2018,4,6.53,13954,11868
4/25/2018,5,7.62,14740,12521
4/25/2018,6,32.61,15826,13773
4/25/2018,7,37.22,16986,15110
4/25/2018,8,34.6,17405,15473
4/25/2018,9,19.92,17042,15400
4/25/2018,10,33.59,17220,15609
4/25/2018,11,27.19,17397,15691
4/25/2018,12,21.51,17272,15318
4/25/2018,13,11.57,17076,15154
4/25/2018,14,3.73,16999,15013
4/25/2018,15,12.61,17029,14880
4/25/2018,16,17.2,17347,15258
4/25/2018,17,23.19,17676,15579
4/25/2018,18,19.98,17599,15521
4/25/2018,19,26.73,17985,15915
4/25/2018,20,13.33,18353,16175
4/25/2018,21,13.34,17737,15675
4/25/2018,22,61.4,16817,14709
4/25/2018,23,30.12,16011,13778
4/25/2018,24,18.53,15486,13051
4/26/2018,1,13.35,14597,12434
4/26/2018,2,13.32,14427,12162
4/26/2018,3,13.33,14321,12053
4/26/2018,4,13.35,14438,12167
4/26/2018,5,35.53,14944,12874
4/26/2018,6,40.98,16149,14137
4/26/2018,7,97.96,17125,15334
4/26/2018,8,37.18,16923,15403
4/26/2018,9,66.05,16709,15030
4/26/2018,10,20.87,16227,14569
4/26/2018,11,13.33,15983,14299
4/26/2018,12,13.35,15819,14065
4/26/2018,13,12.12,15909,14005
4/26/2018,14,10.9,15738,13734
4/26/2018,15,5.87,15865,13751
4/26/2018,16,22.65,16024,14001
4/26/2018,17,26.03,16299,14243
4/26/2018,18,22.78,16270,14414
4/26/2018,19,14.54,16764,14955
4/26/2018,20,26.12,17214,15434
4/26/2018,21,13.97,17038,15331
4/26/2018,22,14.35,16158,14404
4/26/2018,23,9.67,15408,13363
4/26/2018,24,4.59,15050,12660
4/27/2018,1,5.72,14587,12117
4/27/2018,2,7.75,14518,12052
4/27/2018,3,13.33,14455,11991
4/27/2018,4,13.32,14400,12151
4/27/2018,5,16.04,15033,12810
4/27/2018,6,19.59,15910,13981
4/27/2018,7,12.74,16554,14731
4/27/2018,8,15.97,16543,14774
4/27/2018,9,25.9,16543,14571
4/27/2018,10,29.99,16671,14366
4/27/2018,11,13.37,16469,14224
4/27/2018,12,29.2,16489,13940
4/27/2018,13,4.78,16280,13821
4/27/2018,14,16.3,16456,13843
4/27/2018,15,18.09,16365,13929
4/27/2018,16,16.7,16566,14127
4/27/2018,17,49.5,16652,14415
4/27/2018,18,13.37,16773,14500
4/27/2018,19,13.37,16870,14804
4/27/2018,20,9.12,16997,15158
4/27/2018,21,7.81,16899,14907
4/27/2018,22,3.16,16132,14086
4/27/2018,23,2.46,15568,13083
4/27/2018,24,8.11,14824,12390
4/28/2018,1,1.63,14524,12014
4/28/2018,2,1.18,14413,11744
4/28/2018,3,0,14279,11589
4/28/2018,4,0,14269,11594
4/28/2018,5,0,14351,11818
4/28/2018,6,0,14524,12186
4/28/2018,7,2.45,15115,12834
4/28/2018,8,7.16,15943,13531
4/28/2018,9,5.48,16656,14163
4/28/2018,10,5.88,17176,14367
4/28/2018,11,5.89,17253,14454
4/28/2018,12,6.72,17201,14381
4/28/2018,13,5.1,16895,14133
4/28/2018,14,3.99,16556,13815
4/28/2018,15,5.93,16447,13781
4/28/2018,16,9.71,16552,13955
4/28/2018,17,13.34,17057,14403
4/28/2018,18,6.5,16972,14577
4/28/2018,19,5.76,16983,14576
4/28/2018,20,10.87,17041,14879
4/28/2018,21,8.19,17108,14857
4/28/2018,22,2.24,16341,13956
4/28/2018,23,8.27,15465,13212
4/28/2018,24,2.72,14873,12563
4/29/2018,1,0,14709,12231
4/29/2018,2,0,14285,11875
4/29/2018,3,0,14126,11730
4/29/2018,4,0,14109,11695
4/29/2018,5,0,14152,11753
4/29/2018,6,4.3,14603,12193
4/29/2018,7,5.83,15017,12617
4/29/2018,8,6.05,15496,12968
4/29/2018,9,5.8,15435,12844
4/29/2018,10,0,15470,12711
4/29/2018,11,0,15374,12649
4/29/2018,12,0,15536,12905
4/29/2018,13,0,15382,12627
4/29/2018,14,0,15017,12395
4/29/2018,15,0,14893,12458
4/29/2018,16,1.41,15371,12886
4/29/2018,17,4.48,15714,13354
4/29/2018,18,9.07,15859,13862
4/29/2018,19,10.88,16276,14301
4/29/2018,20,40.54,16531,14635
4/29/2018,21,13.35,16750,14735
4/29/2018,22,13.65,15895,13967
4/29/2018,23,7.19,15176,13088
4/29/2018,24,4.43,14796,12494
4/30/2018,1,0,14367,11962
4/30/2018,2,2.14,14297,11889
4/30/2018,3,0,14136,11857
4/30/2018,4,0,14364,12039
4/30/2018,5,4.15,14990,12764
4/30/2018,6,3.45,15913,14031
4/30/2018,7,11.5,16576,14790
4/30/2018,8,8.53,16515,14640
4/30/2018,9,31.29,16403,14388
4/30/2018,10,25.68,16061,13922
4/30/2018,11,5.75,15959,13849
4/30/2018,12,5.91,15745,13671
4/30/2018,13,3.46,15818,13721
4/30/2018,14,1.75,15746,13609
4/30/2018,15,-0.03,15749,13571
4/30/2018,16,0,15908,13767
4/30/2018,17,5.81,16227,14124
4/30/2018,18,5.39,16655,14483
4/30/2018,19,5.8,17372,14948
4/30/2018,20,7.18,17842,15280
4/30/2018,21,5.91,17669,15148
4/30/2018,22,1.86,16574,14135
4/30/2018,23,0,15407,12977
4/30/2018,24,-0.05,14203,12021
5/1/2018,1,-3,13607,11489
5/1/2018,2,-3,13417,11258
5/1/2018,3,-3,13497,11201
5/1/2018,4,-3,13336,11408
5/1/2018,5,-0.82,14119,11988
5/1/2018,6,0,15389,13119
5/1/2018,7,3.77,16801,14342
5/1/2018,8,9.24,16849,14553
5/1/2018,9,6.48,16724,14435
5/1/2018,10,5.81,16409,14018
5/1/2018,11,0.86,16251,13865
5/1/2018,12,0,15808,13521
5/1/2018,13,0,15897,13683
5/1/2018,14,0,15702,13522
5/1/2018,15,0,16062,13756
5/1/2018,16,0,16251,13980
5/1/2018,17,0.38,16521,14249
5/1/2018,18,0,16812,14502
5/1/2018,19,0,17161,14710
5/1/2018,20,0.39,17702,15103
5/1/2018,21,1.94,17811,15029
5/1/2018,22,0,16427,13863
5/1/2018,23,-0.48,14922,12674
5/1/2018,24,-3,14066,11797
5/2/2018,1,-3,13751,11343
5/2/2018,2,-4.01,13349,11001
5/2/2018,3,-4,13282,10940
5/2/2018,4,-3.58,13385,10987
5/2/2018,5,-2.53,13898,11448
5/2/2018,6,-0.03,15046,12598
5/2/2018,7,0,16127,13748
5/2/2018,8,0,15709,13972
5/2/2018,9,0,16156,13927
5/2/2018,10,0,16574,14063
5/2/2018,11,0,16912,14456
5/2/2018,12,0,17083,14639
5/2/2018,13,0,17375,14963
5/2/2018,14,0,17458,14934
5/2/2018,15,0,17463,15033
5/2/2018,16,10.25,17897,15446
5/2/2018,17,8.35,18019,15613
5/2/2018,18,9.61,17893,15609
5/2/2018,19,39.3,18086,15919
5/2/2018,20,62.37,18040,16264
5/2/2018,21,9.36,17925,15982
5/2/2018,22,8.03,16726,14729
5/2/2018,23,1.94,15595,13425
5/2/2018,24,0,15233,12697
5/3/2018,1,-0.01,14762,12318
5/3/2018,2,-1.65,14283,11805
5/3/2018,3,-3,14125,11661
5/3/2018,4,-3,14108,11651
5/3/2018,5,-0.67,14305,11976
5/3/2018,6,-0.02,15495,13001
5/3/2018,7,8.6,16754,14310
5/3/2018,8,7.75,17675,15048
5/3/2018,9,6.2,17685,15312
5/3/2018,10,20.59,17778,15467
5/3/2018,11,29.61,17971,15606
5/3/2018,12,4.44,17974,15590
5/3/2018,13,0,17901,15599
5/3/2018,14,0,17558,15628
5/3/2018,15,0,17275,15392
5/3/2018,16,4.41,17420,15462
5/3/2018,17,24.84,17658,15538
5/3/2018,18,5.93,17465,15314
5/3/2018,19,21.09,18105,15563
5/3/2018,20,19.98,18311,15924
5/3/2018,21,30.02,17975,15683
5/3/2018,22,7.68,16512,14413
5/3/2018,23,17.23,15797,13342
5/3/2018,24,13.11,14885,12562
5/4/2018,1,3.91,14426,11936
5/4/2018,2,0.76,14048,11549
5/4/2018,3,-0.69,14014,11462
5/4/2018,4,-3,14103,11501
5/4/2018,5,-0.6,14267,11811
5/4/2018,6,0,15217,12687
5/4/2018,7,0,16481,14035
5/4/2018,8,0,17088,14634
5/4/2018,9,0,17286,14753
5/4/2018,10,0,17276,14784
5/4/2018,11,0,17382,14853
5/4/2018,12,0,16730,14618
5/4/2018,13,0,16451,14487
5/4/2018,14,0,16503,14558
5/4/2018,15,0,16385,14387
5/4/2018,16,0,15906,13886
5/4/2018,17,-0.48,15200,13149
5/4/2018,18,-3,14136,12298
5/4/2018,19,-3,14585,12732
5/4/2018,20,-0.3,15375,13521
5/4/2018,21,6.55,16016,14152
5/4/2018,22,1.83,15313,13485
5/4/2018,23,1.62,14156,12212
5/4/2018,24,-3.53,13420,11477
5/5/2018,1,-4.11,13272,11130
5/5/2018,2,-4.12,13249,10929
5/5/2018,3,-4.19,13087,10803
5/5/2018,4,-4.1,13214,10793
5/5/2018,5,-4.07,13304,10832
5/5/2018,6,-4.11,13111,11028
5/5/2018,7,-4.04,13524,11542
5/5/2018,8,-3.08,14035,12062
5/5/2018,9,-3,14300,12252
5/5/2018,10,-3,14471,12412
5/5/2018,11,-3,14400,12408
5/5/2018,12,-3,14303,12251
5/5/2018,13,-3,14093,12110
5/5/2018,14,-3,14192,12133
5/5/2018,15,-3,14364,12333
5/5/2018,16,-0.78,14611,12673
5/5/2018,17,1.46,15086,13162
5/5/2018,18,5.87,15346,13444
5/5/2018,19,5.91,15531,13645
5/5/2018,20,11.89,15848,13911
5/5/2018,21,6.07,15810,13853
5/5/2018,22,4.32,15078,13104
5/5/2018,23,-1.64,14119,12191
5/5/2018,24,-2.88,13782,11544
5/6/2018,1,-3.34,13687,11081
5/6/2018,2,-4.08,13298,10712
5/6/2018,3,-4.17,13125,10541
5/6/2018,4,-4.18,13106,10567
5/6/2018,5,-4.1,13296,10681
5/6/2018,6,-4.09,13376,10832
5/6/2018,7,-3.85,13742,11164
5/6/2018,8,4.38,14624,11722
5/6/2018,9,5.96,14606,12077
5/6/2018,10,12.87,14861,12406
5/6/2018,11,213.21,14517,12320
5/6/2018,12,33.77,14451,12243
5/6/2018,13,8.45,14080,12135
5/6/2018,14,4.25,14056,12235
5/6/2018,15,0,14406,12509
5/6/2018,16,5.88,15638,13074
5/6/2018,17,5.91,16117,13592
5/6/2018,18,6,16366,13762
5/6/2018,19,5.96,16826,14062
5/6/2018,20,8.14,17166,14498
5/6/2018,21,10.16,17166,14450
5/6/2018,22,45.58,16574,13589
5/6/2018,23,21.29,15187,12494
5/6/2018,24,39.22,14925,11916
5/7/2018,1,10.51,14448,11499
5/7/2018,2,2.32,14254,11325
5/7/2018,3,0,14128,11160
5/7/2018,4,0,14029,11275
5/7/2018,5,0,14586,11906
5/7/2018,6,0.97,15613,12990
5/7/2018,7,6.41,16469,14115
5/7/2018,8,10,16622,14158
5/7/2018,9,22.15,16579,13957
5/7/2018,10,30.91,16363,13843
5/7/2018,11,31.83,16676,13874
5/7/2018,12,6.48,16188,13717
5/7/2018,13,9.36,16064,13853
5/7/2018,14,14.37,16319,13862
5/7/2018,15,14.22,16311,13750
5/7/2018,16,14.23,16435,13942
5/7/2018,17,24.63,16789,14346
5/7/2018,18,39.59,16838,14597
5/7/2018,19,38.7,17469,15151
5/7/2018,20,66.81,17711,15513
5/7/2018,21,46.14,17849,15516
5/7/2018,22,43.48,16526,14383
5/7/2018,23,25.64,15670,13175
5/7/2018,24,11.57,14787,12327
5/8/2018,1,11.52,14248,11810
5/8/2018,2,8.66,13861,11496
5/8/2018,3,5.88,13989,11454
5/8/2018,4,5.85,14008,11559
5/8/2018,5,3.43,14680,12090
5/8/2018,6,7,15354,13102
5/8/2018,7,15.65,16445,14377
5/8/2018,8,29.09,16459,14380
5/8/2018,9,15.33,16184,14053
5/8/2018,10,22.58,16016,13879
5/8/2018,11,30.5,16209,13876
5/8/2018,12,26.47,16216,13911
5/8/2018,13,42.96,16078,13983
5/8/2018,14,17.69,15946,13939
5/8/2018,15,10.52,15891,14045
5/8/2018,16,17.05,16308,14433
5/8/2018,17,36.75,16940,14955
5/8/2018,18,45.53,17542,15480
5/8/2018,19,34.02,17545,15737
5/8/2018,20,38.2,17552,15933
5/8/2018,21,22.42,17287,15665
5/8/2018,22,11.35,16262,14474
5/8/2018,23,10.79,14875,13188
5/8/2018,24,0.44,14373,12304
5/9/2018,1,0,14070,11721
5/9/2018,2,-0.54,13829,11477
5/9/2018,3,-2.28,13699,11413
5/9/2018,4,-2.04,13848,11462
5/9/2018,5,-0.06,14069,11887
5/9/2018,6,-0.26,14943,12910
5/9/2018,7,3.53,16211,14231
5/9/2018,8,9.05,16366,14342
5/9/2018,9,8.45,16393,14220
5/9/2018,10,6.8,16326,14178
5/9/2018,11,17.83,16416,14168
5/9/2018,12,0,16132,14118
5/9/2018,13,0,16042,14027
5/9/2018,14,0.49,16212,14201
5/9/2018,15,3.34,16715,14601
5/9/2018,16,21.63,17220,15147
5/9/2018,17,31,17652,15487
5/9/2018,18,12.42,17158,15149
5/9/2018,19,20.91,17701,15708
5/9/2018,20,5.96,17728,15742
5/9/2018,21,2.45,17569,15486
5/9/2018,22,0,16008,14128
5/9/2018,23,-0.81,14908,13011
5/9/2018,24,-3.33,13860,12057
5/10/2018,1,-3.87,13537,11418
5/10/2018,2,-3.92,13645,11134
5/10/2018,3,-4.03,13590,11092
5/10/2018,4,-4,13578,11074
5/10/2018,5,-3.92,13540,11506
5/10/2018,6,-1.7,14781,12761
5/10/2018,7,0,16190,14131
5/10/2018,8,0,16726,14687
5/10/2018,9,3.4,16931,14800
5/10/2018,10,4.89,17258,15142
5/10/2018,11,13.31,17419,15227
5/10/2018,12,9.07,17106,15016
5/10/2018,13,7.07,16993,14949
5/10/2018,14,7.7,16799,14832
5/10/2018,15,0,16895,14905
5/10/2018,16,0,16747,14721
5/10/2018,17,0,16818,14801
5/10/2018,18,0,16600,14634
5/10/2018,19,0,16823,14834
5/10/2018,20,0,16891,14976
5/10/2018,21,0.48,16956,14995
5/10/2018,22,-0.02,15915,13931
5/10/2018,23,-1.3,14779,12814
5/10/2018,24,-3.5,14162,12079
5/11/2018,1,-3.93,13781,11635
5/11/2018,2,-3.42,14038,11450
5/11/2018,3,-3.42,13966,11378
5/11/2018,4,-2.94,14121,11541
5/11/2018,5,-2.03,14192,12131
5/11/2018,6,-0.38,15090,13174
5/11/2018,7,3.89,16233,14292
5/11/2018,8,5.89,16084,14225
5/11/2018,9,5.87,16157,14169
5/11/2018,10,6.25,16290,14250
5/11/2018,11,12.77,16293,14245
